name	timestamp	powerave	powermin	powermax	tempave	tempmin	tempmax	utilave	utilmin	utilmax	gmemave	gmemmin	gmemmax
cbsugpu10	2025-10-28 23:00:00.000	17.66	17.36	17.96	34	34	34	0	0	0	0	0	0
cbsugpu10	2025-10-28 22:00:00.000	17.2475	16.73	17.52	34	34	34	0	0	0	0	0	0
cbsugpu10	2025-10-28 21:00:00.000	17.285	16.74	17.89	34	34	34	0	0	0	0	0	0
cbsugpu10	2025-10-28 20:00:00.000	16.97	16.64	17.36	34	34	34	0	0	0	0	0	0
cbsugpu10	2025-10-28 19:00:00.000	17.3825	16.97	17.64	34	34	34	0	0	0	0	0	0
cbsugpu10	2025-10-28 18:00:00.000	17.75	17	18.43	34	34	34	0	0	0	0	0	0
cbsugpu10	2025-10-28 17:00:00.000	17.6075	16.98	18.66	34.5	34	35	0	0	0	0	0	0
cbsugpu10	2025-10-28 16:00:00.000	17.7325	17.58	17.86	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-28 15:00:00.000	17.3725	16.91	17.92	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-28 14:00:00.000	18.0275	17.93	18.15	34.75	34	35	0	0	0	0	0	0
cbsugpu10	2025-10-28 13:00:00.000	17.805	16.65	18.44	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-28 12:00:00.000	19.945	19.62	20.38	37	37	37	0	0	0	0	0	0
cbsugpu10	2025-10-28 11:00:00.000	20.1375	19.8	20.62	37	37	37	0	0	0	0	0	0
cbsugpu10	2025-10-28 10:00:00.000	19.2925	18.08	19.88	36	35	37	0	0	0	0	0	0
cbsugpu10	2025-10-28 09:00:00.000	19.9575	19.69	20.2	37	37	37	0	0	0	0	0	0
cbsugpu10	2025-10-28 08:00:00.000	19.855	19.68	19.97	37	37	37	0	0	0	0	0	0
cbsugpu10	2025-10-28 07:00:00.000	18.36	17.47	19.6	35.25	35	36	0	0	0	0	0	0
cbsugpu10	2025-10-28 06:00:00.000	17.325	16.81	17.72	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-28 05:00:00.000	18.1075	17.99	18.26	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-28 04:00:00.000	17.8225	17.28	18.09	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-28 03:00:00.000	18.025	17.66	18.35	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-28 02:00:00.000	18.1	17.76	18.66	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-28 01:00:00.000	17.53	17.03	18.17	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-28 00:00:00.000	17.995	17.26	18.41	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-27 23:00:00.000	18.04	16.94	18.51	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-27 22:00:00.000	18.055	17.58	18.33	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-27 21:00:00.000	17.9425	17.28	18.52	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-27 20:00:00.000	18.4125	18.11	18.6	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-27 19:00:00.000	18.5475	18.05	19.17	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-27 18:00:00.000	17.9675	17.53	18.21	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-27 17:00:00.000	18.115	17.69	18.51	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-27 16:00:00.000	18.275	17.86	18.57	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-27 15:00:00.000	17.9625	17.52	18.67	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-27 14:00:00.000	17.6625	17.37	18.01	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-27 13:00:00.000	17.81	17.59	18.1	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-27 12:00:00.000	19.9075	19.13	20.71	36.75	36	37	0	0	0	0	0	0
cbsugpu10	2025-10-27 11:00:00.000	20.03	19.68	20.2	37	37	37	0	0	0	0	0	0
cbsugpu10	2025-10-27 10:00:00.000	20.02	19.82	20.28	37	37	37	0	0	0	0	0	0
cbsugpu10	2025-10-27 09:00:00.000	18.44	18.07	18.88	35.25	35	36	0	0	0	0	0	0
cbsugpu10	2025-10-27 08:00:00.000	18.475	18.11	18.91	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-27 07:00:00.000	18.005	17.22	18.72	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-27 06:00:00.000	18.2675	18.02	18.57	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-27 05:00:00.000	17.7575	17.41	18.16	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-27 04:00:00.000	17.965	16.86	18.57	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-27 03:00:00.000	18.24	17.95	18.95	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-27 02:00:00.000	18.205	17.88	18.48	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-27 01:00:00.000	18.7025	18.17	19.27	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-27 00:00:00.000	18.425	18.04	18.96	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 23:00:00.000	18.28	17.61	19.45	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 22:00:00.000	18.3075	17.61	18.85	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 21:00:00.000	18.265	17.53	19.03	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 20:00:00.000	17.845	16.94	18.4	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 19:00:00.000	18.205	17.89	18.58	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 18:00:00.000	18.0025	17.72	18.34	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 17:00:00.000	18.0125	17.72	18.2	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 16:00:00.000	17.6775	17.36	17.96	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 15:00:00.000	18.18	17.69	18.74	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 14:00:00.000	17.315	16.79	17.89	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 13:00:00.000	18.6075	18.57	18.65	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 12:00:00.000	18.02	17.67	18.73	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 11:00:00.000	18.29	17.81	18.64	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 10:00:00.000	18.56	18.27	18.83	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 09:00:00.000	18.3075	17.7	18.77	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 08:00:00.000	18.18	16.81	19.39	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 07:00:00.000	17.5225	16.87	18.32	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 06:00:00.000	17.5425	17.26	18.23	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 05:00:00.000	17.5125	16.7	18	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 04:00:00.000	18.055	17.45	18.61	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 03:00:00.000	17.26	16.8	18.13	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 02:00:00.000	17.54	16.28	18.35	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 01:00:00.000	17.49	17.01	17.94	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-26 00:00:00.000	17.6025	17.08	18.57	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 23:00:00.000	17.805	17.4	18.21	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 22:00:00.000	17.23	16.65	17.68	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 21:00:00.000	17.845	17.63	18.17	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 20:00:00.000	17.7375	17.47	18.16	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 19:00:00.000	17.5825	17.11	18.25	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 18:00:00.000	17.7925	17.06	18.31	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 17:00:00.000	17.9225	17.45	18.82	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 16:00:00.000	17.6075	17.31	17.95	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 15:00:00.000	17.125	16.52	17.53	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 14:00:00.000	17.605	17.26	18.18	34.75	34	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 13:00:00.000	18.3625	17.84	19.06	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 12:00:00.000	18.305	17.93	18.79	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 11:00:00.000	18.425	18.35	18.47	34.75	34	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 10:00:00.000	18.1575	17.45	18.76	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 09:00:00.000	17.795	17.23	18.78	34.75	34	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 08:00:00.000	17.5725	16.86	17.97	34.5	34	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 07:00:00.000	17.635	17.36	18.01	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 06:00:00.000	18.07	17.81	18.26	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 05:00:00.000	17.9775	17.51	18.44	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 04:00:00.000	17.4525	17.12	18	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 03:00:00.000	17.945	17.67	18.41	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 02:00:00.000	18.1	17.69	18.61	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 01:00:00.000	17.7625	17.61	18.09	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-25 00:00:00.000	17.3575	16.59	18	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-24 23:00:00.000	18.7025	18.47	19.04	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-24 22:00:00.000	18.7225	18.25	19.24	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-24 21:00:00.000	18.5875	18.12	19.14	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-24 20:00:00.000	18.2325	17.64	18.61	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-24 19:00:00.000	18.4975	18.25	18.73	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-24 18:00:00.000	18.465	17.85	19.04	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-24 17:00:00.000	17.7875	17.32	18.61	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-24 16:00:00.000	18.0675	17.22	19.01	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-24 15:00:00.000	17.9425	17.55	18.24	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-24 14:00:00.000	18.4875	18.24	18.78	35	35	35	0	0	0	0	0	0
cbsugpu10	2025-10-24 11:00:00.000	17.4225	16.75	17.72	34.75	34	35	0	0	0	0	0	0
cbsugpu10	2025-10-23 15:00:00.000	21.1625	20.95	21.39	38.5	38	39	0	0	0	0	0	0
cbsugpu10	2025-10-23 14:00:00.000	20.8275	20.58	20.95	37	36	38	0	0	0	0	0	0
cbsugpu10	2025-10-23 13:00:00.000	19.855	19.37	20.33	36	36	36	0	0	0	0	0	0
cbsugpu10	2025-10-23 12:00:00.000	19.04	18.87	19.5	36	36	36	0	0	0	0	0	0
cbsugpu10	2025-10-23 11:00:00.000	18.1975	16.92	19.38	35	34	36	0	0	0	0	0	0
cbsugpu10	2025-10-23 10:00:00.000	17.2525	16.97	17.59	34	34	34	0	0	0	0	0	0
cbsugpu10	2025-10-23 09:00:00.000	18.81	17.36	19.7	35.5	34	36	0	0	0	0	0	0
cbsugpu10	2025-10-23 08:00:00.000	18.9	18.25	19.5	36	36	36	0	0	0	0	0	0
cbsugpu10	2025-10-23 07:00:00.000	18.83	18.55	19.03	36	36	36	0	0	0	0	0	0
cbsugpu10	2025-10-23 06:00:00.000	19.0075	18.69	19.73	36	36	36	0	0	0	0	0	0
cbsugpu10	2025-10-23 05:00:00.000	19.25	18.88	19.45	36	36	36	0	0	0	0	0	0
cbsugpu10	2025-10-23 04:00:00.000	18.9975	18.28	19.33	36.75	36	37	0	0	0	0	0	0
cbsugpu10	2025-10-23 03:00:00.000	18.7575	18.02	19.09	36.25	36	37	0	0	0	0	0	0
cbsugpu10	2025-10-23 02:00:00.000	19.1475	18.96	19.33	37	37	37	0	0	0	0	0	0
cbsugpu10	2025-10-23 01:00:00.000	18.5425	18.32	18.86	36.5	36	37	0	0	0	0	0	0
cbsugpu10	2025-10-23 00:00:00.000	18.9	18.65	19.1	36.5	36	37	0	0	0	0	0	0
cbsugpu10	2025-10-22 23:00:00.000	18.195	17.09	18.82	36	36	36	0	0	0	0	0	0
cbsugpu10	2025-10-22 22:00:00.000	16.67	16.17	17.66	34.25	34	35	0	0	0	0	0	0
cbsugpu10	2025-10-22 21:00:00.000	16.7375	16.16	17.17	34	34	34	0	0	0	0	0	0
cbsugpu10	2025-10-22 20:00:00.000	18.2475	17.08	19.04	35.25	34	36	0	0	0	0	0	0
cbsugpu10	2025-10-22 19:00:00.000	16.9225	16.79	17.02	34	34	34	0	0	0	0	0	0
cbsugpu10	2025-10-22 18:00:00.000	17.2125	16.83	17.54	34	34	34	0	0	0	0	0	0
cbsugpu10	2025-10-22 17:00:00.000	36.775	17.21	68.81	39.25	36	41	0	0	0	0	0	0
cbsugpu10	2025-10-22 16:00:00.000	116.95	17.91	298.78	53.75	34	73	25	0	100	19.25	0	77
cbsugpu10	2025-10-22 15:00:00.000	17.55	17.39	17.78	34	34	34	0	0	0	0	0	0
cbsugpu10	2025-10-22 14:00:00.000	17.2075	16.53	17.69	34	34	34	0	0	0	0	0	0
cbsugpu10	2025-10-22 13:00:00.000	17.5075	17.23	17.97	34	34	34	0	0	0	0	0	0
cbsugpu10	2025-10-22 12:00:00.000	17.0525	16.41	17.58	34	34	34	0	0	0	0	0	0
cbsugpu10	2025-10-22 11:00:00.000	17.165	16.27	17.81	34	34	34	0	0	0	0	0	0
cbsugpu10	2025-10-22 10:00:00.000	17.175	16.9	17.69	34	34	34	0	0	0	0	0	0
cbsugpu10	2025-10-22 09:00:00.000	17.385	16.93	17.74	34	34	34	0	0	0	0	0	0
cbsugpu10	2025-10-22 08:00:00.000	16.7375	16.52	17.04	34	34	34	0	0	0	0	0	0
cbsugpu10	2025-10-22 07:00:00.000	16.84	16.05	18.36	34.75	34	36	0	0	0	0	0	0
cbsugpu10	2025-10-22 06:00:00.000	18.57	18.23	18.89	36	36	36	0	0	0	0	0	0
cbsugpu10	2025-10-22 05:00:00.000	18.7175	18.13	19.12	36.25	36	37	0	0	0	0	0	0
cbsugpu10	2025-10-22 04:00:00.000	18.7325	18.08	19.27	36.5	36	37	0	0	0	0	0	0
cbsugpu10	2025-10-22 03:00:00.000	19.12	19.08	19.2	36.75	36	37	0	0	0	0	0	0
cbsugpu10	2025-10-22 02:00:00.000	19.4275	18.22	20.12	37	37	37	0	0	0	0	0	0
cbsugpu10	2025-10-22 01:00:00.000	19.2475	19.06	19.43	37	37	37	0	0	0	0	0	0
cbsugpu10	2025-10-22 00:00:00.000	19.73	19.33	20.05	37	37	37	0	0	0	0	0	0
cbsugpu10	2025-10-21 23:00:00.000	19.655	19.13	20.12	37	37	37	0	0	0	0	0	0
cbsugpu10	2025-10-21 22:00:00.000	19.5125	19.2	19.82	37	37	37	0	0	0	0	0	0
cbsugpu10	2025-10-21 21:00:00.000	18.94	18.66	19.3	36.5	36	37	0	0	0	0	0	0
cbsugpu10	2025-10-21 20:00:00.000	18.18	17.53	19.05	36	36	36	0	0	0	0	0	0
cbsugpu10	2025-10-21 19:00:00.000	18.405	17.78	19.43	36.5	36	37	0	0	0	0	0	0
cbsugpu10	2025-10-21 18:00:00.000	19.365	18.73	19.61	37	37	37	0	0	0	0	0	0
cbsugpu10	2025-10-21 17:00:00.000	19.12	18.9	19.38	36.5	36	37	0	0	0	0	0	0
cbsugpu10	2025-10-21 16:00:00.000	18.95	18.58	19.31	36	36	36	0	0	0	0	0	0
cbsugpu10	2025-10-21 15:00:00.000	19.6625	19.44	19.79	37	37	37	0	0	0	0	0	0
cbsugpu10	2025-10-21 14:00:00.000	19.235	18.63	19.88	37	37	37	0	0	0	0	0	0
cbsugpu10	2025-10-21 13:00:00.000	17.855	16.5	18.66	35.5	34	36	0	0	0	0	0	0
cbsugpu10	2025-10-21 12:00:00.000	17.2925	16.92	17.66	34	34	34	0	0	0	0	0	0
cbsugpu10	2025-10-21 11:00:00.000	17.38	16.9	17.76	34	34	34	0	0	0	0	0	0
cbsugpu10	2025-10-21 10:00:00.000	17.425	17.09	17.73	34	34	34	0	0	0	0	0	0
cbsugpu10	2025-10-21 09:00:00.000	18.4875	18.23	18.74	35.75	35	36	0	0	0	0	0	0
cbsugpu10	2025-10-21 08:00:00.000	18.6075	17.99	19.17	36	36	36	0	0	0	0	0	0
cbsugpu10	2025-10-21 07:00:00.000	18.8125	18.55	18.98	36	36	36	0	0	0	0	0	0
cbsugpu10	2025-10-21 06:00:00.000	19.275	18.4	19.67	36	36	36	0	0	0	0	0	0
cbsugpu10	2025-10-21 05:00:00.000	18.645	18.32	19.44	36	36	36	0	0	0	0	0	0
cbsugpu10	2025-10-21 04:00:00.000	19.285	18.86	19.7	36	36	36	0	0	0	0	0	0
cbsugpu10	2025-10-21 03:00:00.000	19.55	19	19.84	36	36	36	0	0	0	0	0	0
cbsugpu10	2025-10-21 02:00:00.000	19.3775	18.64	19.97	36	36	36	0	0	0	0	0	0
cbsugpu10	2025-10-21 01:00:00.000	19.8225	19.45	20.69	36.25	36	37	0	0	0	0	0	0
cbsugpu10	2025-10-21 00:00:00.000	20.0225	19.52	20.62	37.25	37	38	0	0	0	0	0	0
cbsugpu10	2025-10-20 23:00:00.000	20.3575	20.29	20.43	37	37	37	0	0	0	0	0	0
cbsugpu10	2025-10-20 22:00:00.000	20.0975	19.87	20.4	36	36	36	0	0	0	0	0	0
cbsugpu10	2025-10-20 21:00:00.000	20.0325	19.92	20.22	36.5	36	37	0	0	0	0	0	0
cbsugpu10	2025-10-20 20:00:00.000	20.2675	19.93	20.54	36.5	36	37	0	0	0	0	0	0
cbsugpu10	2025-10-20 19:00:00.000	19.8025	19.64	19.98	37	37	37	0	0	0	0	0	0
cbsugpu10	2025-10-20 18:00:00.000	19.8175	19.39	20.19	36.75	36	37	0	0	0	0	0	0
cbsugpu10	2025-10-20 17:00:00.000	18.5175	17.83	19.06	34.75	34	36	0	0	0	0	0	0
cbsugpu10	2025-10-20 16:00:00.000	17.205	17.02	17.6	34.75	34	35	0	0	0	0	0	0
cbsugpu10	2025-10-20 15:00:00.000	16.85	16.75	16.99	34	34	34	0	0	0	0	0	0
cbsugpu10	2025-10-20 14:00:00.000	17.2975	16.39	17.71	34	34	34	0	0	0	0	0	0
cbsugpu10	2025-10-20 13:00:00.000	108.6025	17.88	201.57	50.25	34	69	0	0	0	0	0	0
cbsugpu10	2025-10-20 12:00:00.000	201.335	100	202.72	65.25	63	69	73.75	0	100	38.75	0	56
cbsugpu10	2025-10-20 11:00:00.000	202.835	100	205.53	63.75	63	65	100	100	100	49.5	36	60
cbsugpu10	2025-10-20 10:00:00.000	202.7325	100	205.37	68.25	66	71	75	0	100	40.5	0	55
cbsugpu10	2025-10-20 09:00:00.000	200.915	100	201.63	66.5	64	70	45.75	0	100	25.25	0	59
cbsugpu10	2025-10-20 08:00:00.000	199.0675	100	203.13	66	64	72	73.75	0	100	41	0	56
cbsugpu10	2025-10-20 07:00:00.000	202.5375	100	204.94	66.25	63	71	52.5	0	100	24.5	0	55
cbsugpu10	2025-10-20 06:00:00.000	203.645	100	206.92	67.75	64	72	53.25	0	100	25	0	47
cbsugpu10	2025-10-20 05:00:00.000	203.7875	100	206.18	68.25	64	71	67.25	0	100	32.75	0	57
cbsugpu10	2025-10-20 04:00:00.000	202.5325	100	205.28	66	64	68	100	100	100	53.5	42	59
cbsugpu10	2025-10-20 03:00:00.000	206.0975	100	215.07	66.75	64	69	89	76	100	38	26	56
cbsugpu10	2025-10-20 02:00:00.000	201.73	100	205.56	67.25	64	71	73.75	8	100	42	7	58
cbsugpu10	2025-10-20 01:00:00.000	202.3075	100	204.84	68.5	67	71	98.5	94	100	47.5	35	58
cbsugpu10	2025-10-20 00:00:00.000	200.5375	100	201.7	64.25	64	65	46.75	0	95	26.25	0	53
cbsugpu10	2025-10-19 23:00:00.000	195.5025	100	210.87	66.25	61	69	40.75	0	100	22.5	0	58
cbsugpu10	2025-10-19 22:00:00.000	190.1075	100	205.5	66.25	61	72	48.75	0	100	21.75	0	52
cbsugpu10	2025-10-19 21:00:00.000	204.0275	100	207.12	66.75	64	68	97.25	94	100	48.75	34	55
