name	timestamp	powerave	powermin	powermax	tempave	tempmin	tempmax	utilave	utilmin	utilmax	gmemave	gmemmin	gmemmax
cbsugpu06	2025-10-31 09:00:00.000	26.7475	22.08	29.8	37.375	37	38	0	0	0	0	0	0
cbsugpu06	2025-10-31 08:00:00.000	27.185	22.08	29.76	37.625	37	38	0	0	0	0	0	0
cbsugpu06	2025-10-31 07:00:00.000	26.74375	22.04	29.74	37.5	37	38	0	0	0	0	0	0
cbsugpu06	2025-10-31 06:00:00.000	27.20125	22.13	29.83	38	38	38	0	0	0	0	0	0
cbsugpu06	2025-10-31 05:00:00.000	25.98625	22.18	29.81	38	38	38	0	0	0	0	0	0
cbsugpu06	2025-10-31 04:00:00.000	27.59	22.13	29.79	37.75	37	38	0	0	0	0	0	0
cbsugpu06	2025-10-31 03:00:00.000	25.96125	22.08	29.75	37.375	37	38	0	0	0	0	0	0
cbsugpu06	2025-10-31 02:00:00.000	26.28125	22.04	29.7	37.375	37	38	0	0	0	0	0	0
cbsugpu06	2025-10-31 01:00:00.000	26.0575	22.08	29.56	37	37	37	0	0	0	0	0	0
cbsugpu06	2025-10-31 00:00:00.000	25.92875	22.03	29.51	37	37	37	0	0	0	0	0	0
cbsugpu06	2025-10-30 23:00:00.000	26.26625	22.04	29.56	36.875	36	37	0	0	0	0	0	0
cbsugpu06	2025-10-30 22:00:00.000	26.44375	21.84	29.3	36.25	35	37	0	0	0	0	0	0
cbsugpu06	2025-10-30 21:00:00.000	26.005	21.89	29.37	36.25	36	37	0	0	0	0	0	0
cbsugpu06	2025-10-30 20:00:00.000	26.3875	21.89	29.3	36.25	35	37	0	0	0	0	0	0
cbsugpu06	2025-10-30 19:00:00.000	26.76375	21.94	29.17	35.875	35	37	0	0	0	0	0	0
cbsugpu06	2025-10-30 18:00:00.000	26.39	21.89	29.28	36	35	37	0	0	0	0	0	0
cbsugpu06	2025-10-30 17:00:00.000	26.79375	21.84	29.26	35.875	35	37	0	0	0	0	0	0
cbsugpu06	2025-10-30 16:00:00.000	25.53	21.84	29.23	35.5	35	36	0	0	0	0	0	0
cbsugpu06	2025-10-30 15:00:00.000	27.165	21.84	29.13	35.5	35	36	0	0	0	0	0	0
cbsugpu06	2025-10-30 14:00:00.000	26.0325	21.84	29.52	36.5	36	37	0	0	0	0	0	0
cbsugpu06	2025-10-30 13:00:00.000	27.33625	21.89	29.6	36.375	36	37	0	0	0	0	0	0
cbsugpu06	2025-10-30 12:00:00.000	25.75625	21.79	29.18	35.625	35	36	0	0	0	0	0	0
cbsugpu06	2025-10-30 11:00:00.000	26.47	21.79	29.45	35.875	35	37	0	0	0	0	0	0
cbsugpu06	2025-10-30 10:00:00.000	25.65875	21.7	29.06	33.875	32	35	0	0	0	0	0	0
cbsugpu06	2025-10-30 09:00:00.000	26.05875	21.61	28.71	32.875	32	34	0	0	0	0	0	0
cbsugpu06	2025-10-30 08:00:00.000	25.53875	21.71	28.59	32.75	32	34	0	0	0	0	0	0
cbsugpu06	2025-10-30 07:00:00.000	25.955	21.65	28.64	32.875	32	34	0	0	0	0	0	0
cbsugpu06	2025-10-30 06:00:00.000	25.9825	21.66	28.68	33.5	33	34	0	0	0	0	0	0
cbsugpu06	2025-10-30 05:00:00.000	26.43625	21.7	29.46	35.375	33	37	0	0	0	0	0	0
cbsugpu06	2025-10-30 04:00:00.000	26.25625	21.94	29.56	37	37	37	0	0	0	0	0	0
cbsugpu06	2025-10-30 03:00:00.000	25.77375	21.94	29.49	36.75	36	37	0	0	0	0	0	0
cbsugpu06	2025-10-30 02:00:00.000	26.18	22.04	29.55	37	37	37	0	0	0	0	0	0
cbsugpu06	2025-10-30 01:00:00.000	26.13	21.99	29.61	37	37	37	0	0	0	0	0	0
cbsugpu06	2025-10-30 00:00:00.000	27.30125	21.84	29.51	36.375	35	37	0	0	0	0	0	0
cbsugpu06	2025-10-29 23:00:00.000	25.6	21.84	29.56	36	35	37	0	0	0	0	0	0
cbsugpu06	2025-10-29 22:00:00.000	27.2075	21.84	29.27	36	35	37	0	0	0	0	0	0
cbsugpu06	2025-10-29 21:00:00.000	25.70625	21.84	29.25	35.625	35	36	0	0	0	0	0	0
cbsugpu06	2025-10-29 20:00:00.000	26.77125	21.79	29.27	35.625	35	36	0	0	0	0	0	0
